name,category,subcategory,confidence
Swastiks Mix Vegetable Pickle : 1 kg,Grocery & Food,Pantry Essentials,0.3036015033721924
Swastiks Mixed Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
Inchi Schezwan Chutney : 250 gms,Fashion & Accessories,Women's Fashion,0.3
Sparsh Biolife Premium Red Chilli Pickle : 1 kg,Electronics,Home Appliances,0.3
Swastiks Tomato Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
Swastiks Gongura Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
Indi Date Tamarind Chutney : 280 gm,Home & Personal Care,Washing & Laundry,0.3
Mother's Recipe Tamarind Date Chutney : 200 gms,Grocery & Food,Pantry Essentials,0.3081580698490143
Mother's Recipe Samosa Chutney : 200 gms,Grocery & Food,Pantry Essentials,0.40102502703666687
Swastiks Garlic Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
TDH Rishika Tomato Pickle : 250 g,Grocery & Food,Pantry Essentials,0.2765119969844818
TDH Rishika Gongura Pickle : 250 g,Grocery & Food,Pantry Essentials,0.22656215727329254
Patanjali Chyawanprash : 1 kg,Electronics,Home Appliances,0.3
Dabur Chyawanprash : 1.5 kgs,Electronics,Home Appliances,0.3
TDH Rishika Amla Pickle : 250 g,Grocery & Food,Pantry Essentials,0.23155099153518677
Sugar Free Gold Pellets : 500 Pellets,Beauty & Personal Care,Makeup,0.3
Dabur Chyawanprakash Sugarfree : 900 gms,Fashion & Accessories,Women's Fashion,0.3
Organic India Chyawanprash : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Swastiks Ginger Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
Sugar Free Gold Powder : 100 gms,Fashion & Accessories,Women's Fashion,0.3
Sugar Free Natura Powder : 100 gms,Fashion & Accessories,Women's Fashion,0.3
Sugar Free Natura Pellets : 500 Pellets,Beauty & Personal Care,Makeup,0.3
Fast & Up Reload Instant Electrolytes Tablet - Orange : 20 Unit,Electronics,Smartphones & Accessories,0.3365912437438965
Fast & Up Reload Instant Electrolytes Tablet - Lime & Lemon : 20 Unit,Electronics,Smartphones & Accessories,0.3115861415863037
Relish Diet Sugar Powder Jar : 1 kg,Grocery & Food,Snacks & Beverages,0.4095616638660431
Knorr Instant Tomato Chatpata Cup A Soup : 13.5 gms,Grocery & Food,Pantry Essentials,0.3951219916343689
Knorr Manchow Veg Cup-A-Soup : 11 gms,Grocery & Food,Pantry Essentials,0.41705256700515747
Knorr Thick Tomato Soup : 51 gms,Grocery & Food,Pantry Essentials,0.36129653453826904
Knorr Hot & Sour Veg Soup : 41 gms,Grocery & Food,Pantry Essentials,0.37591123580932617
Knorr Sweet Corn Veg Cup-A-Soup : 9.5 gms,Grocery & Food,Pantry Essentials,0.4316253662109375
Knorr International Hong Kong Manchow Noodle Soup : 44 gms,Grocery & Food,Pantry Essentials,0.4182129502296448
Ching's Manchow Instant Soup : 55 gms,Grocery & Food,Pantry Essentials,0.49227917194366455
Knorr Hot & Sour Veg Cup-A-Soup : 10.5 gms,Grocery & Food,Pantry Essentials,0.3991766571998596
Knorr Chicken Delite Soup : 42 gms,Grocery & Food,Snacks & Beverages,0.32459983229637146
Knorr Mixed Vegetable Cup-A-Soup : 9.5 gms,Grocery & Food,Pantry Essentials,0.4566248953342438
Knorr Sweet Corn Veg Soup : 42 gms,Grocery & Food,Pantry Essentials,0.383358359336853
Ching's Hot & Sour Instant Soup : 55 gms,Grocery & Food,Pantry Essentials,0.49820971488952637
Ching's Tomato Instant Soup : 55 gms,Grocery & Food,Pantry Essentials,0.5292125940322876
Knorr Mixed Vegetable Soup : 40 gms,Grocery & Food,Pantry Essentials,0.4115862548351288
Ching's Sweet Corn Veg Soup : 13 gms,Grocery & Food,Pantry Essentials,0.47600406408309937
Ching's Instant Tomato Soup : 15 gms,Grocery & Food,Pantry Essentials,0.526971161365509
Badishep : 200 gms,Books & Media,Musical Instruments,0.1331484466791153
Knorr International Mexican Tomato Corn Soup : 50 gms,Grocery & Food,Pantry Essentials,0.3868544399738312
Roasted Badishep : 100 gms,Grocery & Food,Pantry Essentials,0.28687846660614014
Dhaniya Dal : 100 gms,Grocery & Food,Pantry Essentials,0.2144908756017685
Lukhnowi Badishep : 100 gms,Fashion & Accessories,Women's Fashion,0.3
Avni Sweet Fennel : 100 gms,Fashion & Accessories,Women's Fashion,0.3
Chandan Super Green Mix : 170 gms,Fashion & Accessories,Women's Fashion,0.3
Chandan Regal Rose Mix : 170 gms,Party & Events,Party Supplies,0.3146653473377228
Avni Poona Mix : 100 gms,Electronics,Audio Devices,0.2380758374929428
Chandan Shehanshahi Paan Mix : 130 gms,Fashion & Accessories,Women's Fashion,0.3
Avni Sheetal Mix : 100 gms,Electronics,Audio Devices,0.27408844232559204
Chandan Jeera Goli : 100 gms,Fashion & Accessories,Women's Fashion,0.3
Chandan Parampara Paan Mix : 140 gms,Fashion & Accessories,Women's Fashion,0.3
Chandan Fresh Minty Mix : 170 gms,Fashion & Accessories,Women's Fashion,0.3
Avni Besan Phalli : 150 gms,Electronics,Audio Devices,0.21428096294403076
Chandan Natkhat Imli : 130 gms,Fashion & Accessories,Women's Fashion,0.3
Avni Suk Mukhwas : 100 gms,Fashion & Accessories,Women's Fashion,0.3
Cadbury Chocobakes ChocLayered Cakes : 114 g,Grocery & Food,Snacks & Beverages,0.3
Lotte Choco Pie Rich Cocoa : 300 gms,Grocery & Food,Pantry Essentials,0.37761378288269043
Britannia Fruit Cake : 110 gms,Grocery & Food,Snacks & Beverages,0.3401615619659424
Modern Supreme Sandwich Bread : 400 gms,Grocery & Food,Snacks & Beverages,0.38444769382476807
Modern Whole Wheat Bread : 400 gms,Grocery & Food,Pantry Essentials,0.3885911703109741
Britannia Treat Choco Flavoured Creme Wafer Biscuit : 55 gms,Grocery & Food,Snacks & Beverages,0.3952568769454956
Unibic Plum Cake : 330 gm,Party & Events,Party Supplies,0.30149200558662415
Parle Happy Happy Vanilla Flavoured Cake : 100 gms,Party & Events,Party Supplies,0.37976354360580444
Britannia Pineapple Cake : 50 gms,Party & Events,Party Supplies,0.3209759294986725
Britannia Gobbles Choco Chill Cake : 50 gms,Grocery & Food,Snacks & Beverages,0.3950943946838379
Britannia Gobbles Chocolate Cake : 110 gms,Grocery & Food,Snacks & Beverages,0.37100937962532043
Bauli Moonfills Choco : 45 gms,Grocery & Food,Pantry Essentials,0.2304246872663498
Modern Atta Shakti Bread : 400 gm,Grocery & Food,Pantry Essentials,0.40349119901657104
Modern Milk Plus Bread : 350 gm,Grocery & Food,Pantry Essentials,0.39457839727401733
Bauli Moonfils Vanilla Puff Roll : 45 gms,Party & Events,Party Supplies,0.2868914306163788
Britannia Breakfast Slice Bread : 450 g,Grocery & Food,Snacks & Beverages,0.4319938123226166
Britannia Milk Slice White Bread : 450 gms,Grocery & Food,Snacks & Beverages,0.3652542233467102
Britannia Brown Bread : 400 gm,Fashion & Accessories,Women's Fashion,0.3
Bauli Moonfils Combi Pack : 4x45 gms,Industrial & Scientific,Lab & Scientific,0.2836122512817383
Modern Plum Celebration Cake : 1 kg,Party & Events,Party Supplies,0.42664700746536255
Britannia Pav Bread : 200 g,Grocery & Food,Snacks & Beverages,0.3
The Baker's Dozen Christmas Cake : 120 g,Party & Events,Party Supplies,0.3361477255821228
Modern Plum Celebration Cake : 500 gms,Party & Events,Party Supplies,0.480547696352005
Modern Plum Celebration Cake : 330 gms,Party & Events,Party Supplies,0.5079389810562134
SPT Frozen Green Peas : 500 gms,Garden & Outdoor,Gardening,0.23012883961200714
ITC Farmland Frozen Green Peas : 1 kg,Electronics,Home Appliances,0.3
Goeld Vegetable Spring Roll : 240 gms,Garden & Outdoor,Gardening,0.3194614052772522
Keventer Frozen Crispy Onion Ring : 400 gm,Smart Home,Smart Devices,0.3
Safal Sweet Corn : 500 gms,Fashion & Accessories,Women's Fashion,0.3
ProV Select California Almonds : 1 kg,Electronics,Home Appliances,0.3
Godrej Yummiez Frozen Green Peas : 1 kg,Electronics,Home Appliances,0.6
Keventer Paneer Double Decker : 360 gm,Toys & Games,Kids Toys,0.2645699679851532
Keventer Paneer Steak : 300 gm,Electronics,Home Appliances,0.25779813528060913
Modern Royal Plum Cake : 650 gms,Party & Events,Party Supplies,0.3369883894920349
Modern Royal Plum Cake : 330 gms,Party & Events,Party Supplies,0.36877769231796265
SPT Frozen Green Peas : 1 kg,Electronics,Home Appliances,0.3
Healthy Choice Unpolished Chana Dal (Senaga pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Prov Independence California Almonds : 500 gms,Grocery & Food,Snacks & Beverages,0.24309083819389343
Nutraj Almond : 200 gms,Grocery & Food,Pantry Essentials,0.35200291872024536
Chana Dal (Senaga pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Badam (Almonds) : 500 gms,Grocery & Food,Pantry Essentials,0.3163500428199768
Happilo Californian Almonds : 500 gms,Grocery & Food,Pantry Essentials,0.2556018531322479
Tenali Double Horse Chana Dall : 500 gms,Grocery & Food,Pantry Essentials,0.3
Wonderland California Almonds : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Organic Tattva Chana Dal : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Tata Sampann 100% Organic Unpolished Chana Dal (Senaga pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
Happilo Roasted California Almond : 200 gms,Grocery & Food,Pantry Essentials,0.2717950940132141
Ziofit Popular Californian Almonds : 500 gms,Grocery & Food,Pantry Essentials,0.28537407517433167
Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Nutraj Cashew Nuts : 1 kg,Grocery & Food,Pantry Essentials,0.35083919763565063
Tata Sampann Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
Kaju Tukda (Cashews) : 200 gms,Fashion & Accessories,Women's Fashion,0.3
Happilo California Natural Almonds : 200 gms,Grocery & Food,Pantry Essentials,0.2237599492073059
Regular Kaju (Cashews) - 320 : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Moong Dal Chilti (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Nutraj Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
VSR Chana Dal (Senaga pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
ProV Select Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Kalbavi Popular Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
VSR Channa Dal (Senaga pappu) : 1 kg,Electronics,Home Appliances,0.3
Tata Sampann Moong Chilka (Pesara Pappu) : 500 gms,Grocery & Food,Snacks & Beverages,0.3
Kalbavi Cashews (Kaju) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
24 Mantra Organic Moong Dal (Pesara Pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Organic Tattva Moong Dal Whole : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Happilo Whole Cashew Nuts : 500 gms,Grocery & Food,Pantry Essentials,0.33894041180610657
Organic Tattva Moong Dal Yellow Split : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Kaju (Cashews) - 210 : 200 gms,Fashion & Accessories,Women's Fashion,0.3
Tenali Double Horse Moong Dall : 500 gms,Grocery & Food,Pantry Essentials,0.3
Healthy Choice Unpolished Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Tata Sampann Unpolished Green Moong (Pesara Pappu) : 500 gms,Grocery & Food,Snacks & Beverages,0.3
Wonderland Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Tata Sampann 100% Organic Unpolished Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
VSR Moong Dal (Pesara Pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Happilo Roasted Cashew Nuts : 200 gms,Grocery & Food,Pantry Essentials,0.35272103548049927
Parry's Toor Dal Unpolished : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
ProV Select California Roasted & Salted Pistachios : 400 gms,Grocery & Food,Pantry Essentials,0.3256935179233551
Nutraj California Pistachios (Pista) : 200 gms,Grocery & Food,Pantry Essentials,0.2779116928577423
Tata Sampann 100% Organic Unpolished Toor Dal (Kandi Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
Tata Sampann Toor Dal (Kandi Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
Pro Nature 100% Organic Moong Yellow : 500 gm,Fashion & Accessories,Women's Fashion,0.3
Pista Plain (Pistachios) : 100 gms,Grocery & Food,Pantry Essentials,0.1907973289489746
Organic Tattva Arhar Tur Dal : 1 kg,Electronics,Home Appliances,0.3
Tenali Double Horse Toor Dall : 1 kgs,Electronics,Home Appliances,0.3
Nutraj Pista : 400 gms,Grocery & Food,Pantry Essentials,0.21754924952983856
Nutrela Soya Mini Chunks : 200 gms,Grocery & Food,Pantry Essentials,0.3774349093437195
Saffola Mealmaker Soya Chunks : 400 gms,Grocery & Food,Pantry Essentials,0.434970498085022
Nutrela Soya Granules : 200 gms,Grocery & Food,Pantry Essentials,0.37242695689201355
VSR Toor Dal : 2 kgs,Grocery & Food,Pantry Essentials,0.3222222222222222
Tata Sampann Urad Dal (Minapa pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
Nutrela Soya Chunks : 200 gms,Grocery & Food,Pantry Essentials,0.3673638105392456
Pro Nature Tur Dal Unpolished : 500 g,Garden & Outdoor,Gardening,0.19828839600086212
Nutrela Soya Chunks: 1 kg,Grocery & Food,Pantry Essentials,0.3398386836051941
Prov Select California Pistachio Roasted & Salted : 750 g,Grocery & Food,Pantry Essentials,0.3350077271461487
VSR Toor Dal : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
24 Mantra Organic Tur Dal (Kandi Pappu) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Nutraj Iranian Pistachios (Pista) : 200 gms,Grocery & Food,Pantry Essentials,0.2962096929550171
Tenali Double Horse Urad Dal (Minapa Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Red Dried Dates (Kharik) : 100 gms,Grocery & Food,Pantry Essentials,0.11965402215719223
Date Crown Khenaizi (Khajur) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Nutraj Arabian Dates : 500 gms,Grocery & Food,Pantry Essentials,0.21444931626319885
Shamim Iranian Wet Dates : 400 gms,Fashion & Accessories,Women's Fashion,0.3
Organic Tattva Kabuli Chana : 500 gms,Grocery & Food,Pantry Essentials,0.26624923944473267
Udid Dal Chilti (Minapa pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.20911620557308197
Date Crown Fard (Khajur) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Nutraj Kimia Dates : 400 gm,Grocery & Food,Pantry Essentials,0.1451210081577301
Kimia Seeded Dates : 400 gms,Garden & Outdoor,Gardening,0.09187981486320496
Nutraj Kalmi Dates (Safawi) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Vijayalakshmi Deer Urad Dal (Minapa pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Royal Crown Arabian Delight Luxury Dates : 500 gm,Fashion & Accessories,Women's Fashion,0.3
Nutraj Dry Dates (Yellow) Chuara-Kharek Pouch : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Emperor Dates Iranian Muzafati : 400 gms,Fashion & Accessories,Men's Fashion,0.14875051379203796
Date Crown Bumaan Dates : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Lion Deseeded Dates (Khajur) : 500 gms,Fashion & Accessories,Women's Fashion,0.13486623764038086
Date Crown Kalmi Safawi Dates : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Organic Tattva Urad Dal Whole White : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Parry's Urad Dal Whole : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
Emperor Royal Peacock Seeded Dates (Khajur) : 500 gms,Garden & Outdoor,Outdoor Living,0.19570304453372955
Emperor Dates - Deseeded Dates : 500 gms,Fashion & Accessories,Men's Fashion,0.1330500841140747
Apis Classic Dates : 500 gms,Electronics,Audio Devices,0.15172365307807922
Tenali Double Horse Urad Dal (Minapa Pappu) : 500 gm,Grocery & Food,Pantry Essentials,0.3222222222222222
Gulf Finest Classic Dates : 500 gm,Smart Home,Smart Devices,0.3
Royal Crown Hand Picked Mazafati Dates : 500 gm,Fashion & Accessories,Women's Fashion,0.3
Emperor Dates - Dates with Seed : 500 gms,Fashion & Accessories,Women's Fashion,0.3
VSR Urad Wash Gota (Minapa pappu) : 1 kg,Electronics,Home Appliances,0.3
Organic Tattva Urad Dal White Split : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Lion Layina Seeded Dates : 500 gms,Industrial & Scientific,Lab & Scientific,0.10665034502744675
Gulf Zahidi Dates : 500 gm,Automotive,Cars & Motorbike,0.3
Ziofit Clasic Seedless Sultan Dates : 500 gms,Jewelry & Watches,Fine Jewelry,0.12989747524261475
VSR Urad Dal (Minapa pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
24 Mantra Organic Urad Dal White Whole (Minapa pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Pro Nature 100% Organic Kabuli Chana : 500 gm,Grocery & Food,Pantry Essentials,0.2898499369621277
Apis Deseeded Dates : 500 gms,Grocery & Food,Pantry Essentials,0.11222276836633682
24 Mantra Organic Urad Dal White Split (Minapa pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
Apis Arabian Pearls Fard Dates : 500 gms,Books & Media,Musical Instruments,0.3
Apis Select Dates : 500 gms,Grocery & Food,Pantry Essentials,0.10473392903804779
Lion Dates : 500 gms,Books & Media,Musical Instruments,0.09671962261199951
Tenali Double Horse Black Gram Rounds : 1 kg,Electronics,Home Appliances,0.3
VSR Urad Dal (Minapa pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
24 Mantra Organic Urad Black Dal Whole (Minapa pappu) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
Mahafruit Long Seedless Kishmish : 500 gms,Garden & Outdoor,Gardening,0.2325485795736313
Happilo Afghani Seedless Black Raisins : 250 gms,Grocery & Food,Pantry Essentials,0.2961207628250122
Happilo Seedless Green Raisins : 250 gms,Garden & Outdoor,Gardening,0.24835538864135742
Nutraj California Whole Walnut (Akrod) : 1 kg,Electronics,Home Appliances,0.3
Organic Tattva Masoor Malka Split : 500 gms,Grocery & Food,Pantry Essentials,0.23584404587745667
Nutraj Kashmir Walnut Kernels : 250 gms,Grocery & Food,Pantry Essentials,0.36844342947006226
Daliya: 500 gm,Grocery & Food,Pantry Essentials,0.2585337162017822
Pro Nature 100% Organic Kala Channa : 500 gm,Grocery & Food,Pantry Essentials,0.2781015634536743
Tenali Double Horse Urad Gota : 1 kg,Electronics,Home Appliances,0.3
Nutraj California Walnut Kernels (Akrod Magaj) : 250 gms,Grocery & Food,Pantry Essentials,0.3361032009124756
Ziofit California Walnut Kernels : 200 gms,Fashion & Accessories,Women's Fashion,0.3
Nutraj Daily Walnut Kernels : 500 gms,Grocery & Food,Pantry Essentials,0.3371540904045105
Pro Nature 100% Organic Daliya (Broken Wheat) : 500 gm,Grocery & Food,Pantry Essentials,0.32528698444366455
Pro Nature Organic Urad Black Whole : 500 g,Fashion & Accessories,Women's Fashion,0.3
Farmley Himalayan Salted Makhana Jar : 83 gms,Beauty & Personal Care,Skincare,0.3
Farmley Peri Peri Makhana Jar : 83 gms,Grocery & Food,Pantry Essentials,0.2601446211338043
Mix Dal : 1 kg,Electronics,Home Appliances,0.3
Farmley Seed Mix : 200 g,Garden & Outdoor,Gardening,0.3858523368835449
Khetika Naturale Raw Makhana : 250 g,Fashion & Accessories,Women's Fashion,0.3
Mix Pulse (Sprout) : 500 gms,Industrial & Scientific,Lab & Scientific,0.20102068781852722
Happilo Healthy Nutmix : 350 gms,Grocery & Food,Pantry Essentials,0.28541791439056396
Farmley Minty Pudina Makhana Jar : 83 gms,Garden & Outdoor,Gardening,0.2684538662433624
Farmley Cream & Onion Makhana Jar : 83 gms,Grocery & Food,Pantry Essentials,0.3494410514831543
Farmley Panchmeva Mix Dryfruit : 425 gm,Home & Personal Care,Washing & Laundry,0.31228703260421753
Nutraj Dried Figs (Anjeer) : 500 gms,Grocery & Food,Pantry Essentials,0.33016878366470337
Jaggery : 900 gms,Books & Media,Musical Instruments,0.17461855709552765
Pro Nature 100% Organic Raw Peanuts : 500 gm,Grocery & Food,Pantry Essentials,0.3463658392429352
Organic Tattva Groundnuts (Peanuts) : 500 gms,Grocery & Food,Pantry Essentials,0.3340989649295807
